"OBJE_SQ_OBJETO","TIRE_SQ_TIPO_RECURSO","DECR_QN_RECURSO","DECR_DURACAO_RECURSO"
"72","44","0.8","9"
"72","44","0.8","8"
"72","47","1.1","9"
"72","47","1.1","8"
"72","56","0.6","9"
"72","56","0.6","8"
"72","59","1.5","9"
"72","59","1.5","8"
"72","69","1.5","9"
"72","69","1.5","8"
"72","74","1.5","9"
"72","74","1.5","8"
"72","77","0.7","9"
"72","77","0.7","8"
"72","82","1","9"
"72","82","1","8"
"73","44","0.8","8"
"73","44","0.8","1"
"73","47","1.1","1"
"73","47","1.1","5"
"73","47","1.1","8"
"73","47","1.1","8"
"73","47","1.1","1"
"73","48","1.5","5"
"73","51","0.5","1"
"73","52","0.8","1"
"73","56","0.6","8"
"73","56","0.6","8"
"73","56","0.6","1"
"73","59","1.5","1"
"73","59","1.5","5"
"73","59","1.5","8"
"73","59","1.5","8"
"73","59","1.5","1"
"73","69","1.5","1"
"73","69","1.5","5"
"73","69","1.5","8"
"73","69","1.5","8"
"73","69","1.5","1"
"73","74","1.5","1"
"73","74","1.5","5"
"73","74","1.5","8"
"73","74","1.5","8"
"73","74","1.5","1"
"73","77","0.7","8"
"73","77","0.7","1"
"73","79","1","8"
"73","82","1","8"
"73","82","1","8"
"73","82","1","1"
"74","43","1","4"
"74","44","0.8","6"
"74","46","1","4"
"74","47","1.1","1"
"74","47","1.1","5"
"74","47","1.1","6"
"74","47","1.1","6"
"74","48","1.5","5"
"74","51","0.5","1"
"74","52","0.8","1"
"74","52","0.8","5"
"74","52","0.8","6"
"74","52","0.8","6"
"74","55","0.4","4"
"74","58","1.2","4"
"74","59","1.5","1"
"74","59","1.5","5"
"74","59","1.5","6"
"74","59","1.5","6"
"74","68","1.2","4"
"74","69","1.5","1"
"74","69","1.5","5"
"74","69","1.5","6"
"74","69","1.5","6"
"74","70","1","4"
"74","73","1.2","4"
"74","74","1.5","1"
"74","74","1.5","5"
"74","74","1.5","6"
"74","74","1.5","6"
"74","76","0.7","4"
"74","78","1","4"
"74","79","1","6"
"74","83","1","4"
"74","84","1","6"
"75","43","1","5"
"75","44","0.8","7"
"75","46","1","5"
"75","47","1.1","1"
"75","47","1.1","5"
"75","47","1.1","6"
"75","47","1.1","7"
"75","48","1.5","5"
"75","51","0.5","1"
"75","52","0.8","1"
"75","52","0.8","5"
"75","52","0.8","6"
"75","52","0.8","7"
"75","55","0.4","5"
"75","58","1.2","5"
"75","59","1.5","1"
"75","59","1.5","5"
"75","59","1.5","6"
"75","59","1.5","7"
"75","68","1.2","5"
"75","69","1.5","1"
"75","69","1.5","5"
"75","69","1.5","6"
"75","69","1.5","7"
"75","70","1","5"
"75","73","1.2","5"
"75","74","1.5","1"
"75","74","1.5","5"
"75","74","1.5","6"
"75","74","1.5","7"
"75","76","0.7","5"
"75","78","1","5"
"75","79","1","7"
"75","83","1","5"
"75","84","1","7"
"76","43","1","4"
"76","46","1","4"
"76","55","0.4","4"
"76","58","1.2","4"
"76","68","1.2","4"
"76","70","1","4"
"76","73","1.2","4"
"76","76","0.7","4"
"76","78","1","4"
"76","83","1","4"
"77","44","0.8","18"
"77","47","1.1","8"
"77","47","1.1","18"
"77","56","0.6","8"
"77","56","0.6","18"
"77","59","1.5","8"
"77","59","1.5","18"
"77","69","1.5","8"
"77","69","1.5","18"
"77","74","1.5","8"
"77","74","1.5","18"
"77","79","1","8"
"77","79","1","18"
"77","82","1","8"
"77","82","1","18"
"77","84","1","18"
"78","44","0.8","6"
"78","44","0.8","1"
"78","47","1.1","1"
"78","47","1.1","2"
"78","47","1.1","4"
"78","47","1.1","5"
"78","47","1.1","6"
"78","47","1.1","1"
"78","49","1.5","2"
"78","51","0.5","1"
"78","52","0.8","1"
"78","56","0.6","5"
"78","56","0.6","6"
"78","56","0.6","1"
"78","59","1.5","1"
"78","59","1.5","2"
"78","59","1.5","4"
"78","59","1.5","5"
"78","59","1.5","6"
"78","59","1.5","1"
"78","69","1.5","1"
"78","69","1.5","2"
"78","69","1.5","4"
"78","69","1.5","5"
"78","69","1.5","6"
"78","69","1.5","1"
"78","74","1.5","1"
"78","74","1.5","2"
"78","74","1.5","4"
"78","74","1.5","5"
"78","74","1.5","6"
"78","74","1.5","1"
"78","77","0.7","6"
"78","77","0.7","1"
"78","79","1","4"
"78","79","1","5"
"78","82","1","5"
"78","82","1","6"
"78","82","1","1"
"79","43","1","1"
"79","44","0.8","6"
"79","44","0.8","1"
"79","46","1","1"
"79","47","1.1","2"
"79","47","1.1","3"
"79","47","1.1","6"
"79","47","1.1","6"
"79","47","1.1","1"
"79","48","1.5","2"
"79","48","1.5","3"
"79","50","0.5","2"
"79","52","0.8","2"
"79","55","0.4","1"
"79","56","0.6","6"
"79","56","0.6","6"
"79","56","0.6","1"
"79","58","1.2","1"
"79","59","1.5","2"
"79","59","1.5","3"
"79","59","1.5","6"
"79","59","1.5","6"
"79","59","1.5","1"
"79","68","1.2","1"
"79","69","1.5","2"
"79","69","1.5","3"
"79","69","1.5","6"
"79","69","1.5","6"
"79","69","1.5","1"
"79","73","1.2","1"
"79","74","1.5","2"
"79","74","1.5","3"
"79","74","1.5","6"
"79","74","1.5","6"
"79","74","1.5","1"
"79","76","0.7","1"
"79","77","0.7","6"
"79","77","0.7","1"
"79","79","1","6"
"79","81","0.8","1"
"79","82","1","6"
"79","82","1","6"
"79","82","1","1"
"80","44","0.8","16"
"80","47","1.1","10"
"80","47","1.1","9"
"80","47","1.1","16"
"80","56","0.6","9"
"80","56","0.6","16"
"80","59","1.5","10"
"80","59","1.5","9"
"80","59","1.5","16"
"80","69","1.5","10"
"80","69","1.5","9"
"80","69","1.5","16"
"80","74","1.5","10"
"80","74","1.5","9"
"80","74","1.5","16"
"80","77","0.7","16"
"80","79","1","10"
"80","79","1","9"
"80","82","1","9"
"80","82","1","16"
"81","43","1","15"
"81","44","0.8","7"
"81","46","1","15"
"81","47","1.1","3"
"81","47","1.1","10"
"81","47","1.1","8"
"81","47","1.1","7"
"81","48","1.5","10"
"81","51","0.5","3"
"81","52","0.8","3"
"81","55","0.4","15"
"81","56","0.6","8"
"81","56","0.6","7"
"81","58","1.2","15"
"81","59","1.5","3"
"81","59","1.5","10"
"81","59","1.5","8"
"81","59","1.5","7"
"81","68","1.2","15"
"81","69","1.5","3"
"81","69","1.5","10"
"81","69","1.5","8"
"81","69","1.5","7"
"81","73","1.2","15"
"81","74","1.5","3"
"81","74","1.5","10"
"81","74","1.5","8"
"81","74","1.5","7"
"81","76","0.7","15"
"81","77","0.7","7"
"81","79","1","8"
"81","81","0.8","15"
"81","82","1","8"
"81","82","1","7"
"82","43","1","10"
"82","46","1","10"
"82","47","1.1","1"
"82","47","1.1","7"
"82","47","1.1","9"
"82","47","1.1","9"
"82","48","1.5","7"
"82","51","0.5","1"
"82","52","0.8","1"
"82","55","0.4","10"
"82","56","0.6","9"
"82","56","0.6","9"
"82","58","1.2","10"
"82","59","1.5","1"
"82","59","1.5","7"
"82","59","1.5","9"
"82","59","1.5","9"
"82","68","1.2","10"
"82","69","1.5","1"
"82","69","1.5","7"
"82","69","1.5","9"
"82","69","1.5","9"
"82","73","1.2","10"
"82","74","1.5","1"
"82","74","1.5","7"
"82","74","1.5","9"
"82","74","1.5","9"
"82","76","0.7","10"
"82","79","1","9"
"82","79","1","9"
"82","81","0.8","10"
"82","82","1","9"
"82","82","1","9"
"83","43","1","9"
"83","46","1","9"
"83","47","1.1","3"
"83","47","1.1","6"
"83","47","1.1","7"
"83","48","1.5","6"
"83","52","0.8","3"
"83","55","0.4","9"
"83","56","0.6","7"
"83","58","1.2","9"
"83","59","1.5","3"
"83","59","1.5","6"
"83","59","1.5","7"
"83","68","1.2","9"
"83","69","1.5","3"
"83","69","1.5","6"
"83","69","1.5","7"
"83","73","1.2","9"
"83","74","1.5","3"
"83","74","1.5","6"
"83","74","1.5","7"
"83","76","0.7","9"
"83","79","1","7"
"83","81","0.8","9"
"83","82","1","7"
"84","44","0.8","4"
"84","47","1.1","1"
"84","47","1.1","4"
"84","47","1.1","7"
"84","47","1.1","4"
"84","48","1.5","4"
"84","49","1.5","1"
"84","51","0.5","1"
"84","52","0.8","1"
"84","56","0.6","7"
"84","56","0.6","4"
"84","59","1.5","1"
"84","59","1.5","4"
"84","59","1.5","7"
"84","59","1.5","4"
"84","69","1.5","1"
"84","69","1.5","4"
"84","69","1.5","7"
"84","69","1.5","4"
"84","74","1.5","1"
"84","74","1.5","4"
"84","74","1.5","7"
"84","74","1.5","4"
"84","77","0.7","4"
"84","79","1","7"
"84","82","1","7"
"84","82","1","4"
"85","43","1","10"
"85","46","1","10"
"85","47","1.1","1"
"85","47","1.1","5"
"85","47","1.1","1"
"85","48","1.5","5"
"85","51","0.5","1"
"85","52","0.8","1"
"85","55","0.4","10"
"85","56","0.6","1"
"85","58","1.2","10"
"85","59","1.5","1"
"85","59","1.5","5"
"85","59","1.5","1"
"85","68","1.2","10"
"85","69","1.5","1"
"85","69","1.5","5"
"85","69","1.5","1"
"85","73","1.2","10"
"85","74","1.5","1"
"85","74","1.5","5"
"85","74","1.5","1"
"85","76","0.7","10"
"85","79","1","1"
"85","81","0.8","10"
"85","82","1","1"
"86","44","0.8","10"
"86","47","1.1","3"
"86","47","1.1","6"
"86","47","1.1","6"
"86","47","1.1","9"
"86","47","1.1","10"
"86","49","1.5","6"
"86","51","0.5","3"
"86","52","0.8","3"
"86","56","0.6","9"
"86","56","0.6","10"
"86","59","1.5","3"
"86","59","1.5","6"
"86","59","1.5","6"
"86","59","1.5","9"
"86","59","1.5","10"
"86","69","1.5","3"
"86","69","1.5","6"
"86","69","1.5","6"
"86","69","1.5","9"
"86","69","1.5","10"
"86","74","1.5","3"
"86","74","1.5","6"
"86","74","1.5","6"
"86","74","1.5","9"
"86","74","1.5","10"
"86","77","0.7","10"
"86","79","1","6"
"86","79","1","9"
"86","82","1","9"
"86","82","1","10"
"87","43","1","1"
"87","46","1","1"
"87","47","1.1","1"
"87","47","1.1","4"
"87","47","1.1","14"
"87","48","1.5","4"
"87","51","0.5","1"
"87","52","0.8","1"
"87","55","0.4","1"
"87","56","0.6","14"
"87","58","1.2","1"
"87","59","1.5","1"
"87","59","1.5","4"
"87","59","1.5","14"
"87","68","1.2","1"
"87","69","1.5","1"
"87","69","1.5","4"
"87","69","1.5","14"
"87","73","1.2","1"
"87","74","1.5","1"
"87","74","1.5","4"
"87","74","1.5","14"
"87","76","0.7","1"
"87","79","1","14"
"87","81","0.8","1"
"87","82","1","14"
"88","47","1.1","2"
"88","47","1.1","7"
"88","47","1.1","10"
"88","47","1.1","12"
"88","48","1.5","7"
"88","51","0.5","2"
"88","52","0.8","2"
"88","56","0.6","10"
"88","56","0.6","12"
"88","59","1.5","2"
"88","59","1.5","7"
"88","59","1.5","10"
"88","59","1.5","12"
"88","69","1.5","2"
"88","69","1.5","7"
"88","69","1.5","10"
"88","69","1.5","12"
"88","74","1.5","2"
"88","74","1.5","7"
"88","74","1.5","10"
"88","74","1.5","12"
"88","79","1","10"
"88","79","1","12"
"88","82","1","10"
"88","82","1","12"
"89","44","0.8","8"
"89","44","0.8","3"
"89","47","1.1","3"
"89","47","1.1","5"
"89","47","1.1","5"
"89","47","1.1","3"
"89","47","1.1","8"
"89","47","1.1","3"
"89","49","1.5","3"
"89","49","1.5","5"
"89","51","0.5","3"
"89","52","0.8","3"
"89","56","0.6","3"
"89","56","0.6","8"
"89","56","0.6","3"
"89","59","1.5","3"
"89","59","1.5","5"
"89","59","1.5","5"
"89","59","1.5","3"
"89","59","1.5","8"
"89","59","1.5","3"
"89","69","1.5","3"
"89","69","1.5","5"
"89","69","1.5","5"
"89","69","1.5","3"
"89","69","1.5","8"
"89","69","1.5","3"
"89","74","1.5","3"
"89","74","1.5","5"
"89","74","1.5","5"
"89","74","1.5","3"
"89","74","1.5","8"
"89","74","1.5","3"
"89","77","0.7","8"
"89","77","0.7","3"
"89","79","1","5"
"89","79","1","3"
"89","82","1","3"
"89","82","1","8"
"89","82","1","3"
"90","43","1","2"
"90","46","1","2"
"90","47","1.1","2"
"90","47","1.1","11"
"90","47","1.1","7"
"90","47","1.1","8"
"90","48","1.5","11"
"90","51","0.5","2"
"90","52","0.8","2"
"90","55","0.4","2"
"90","56","0.6","7"
"90","56","0.6","8"
"90","58","1.2","2"
"90","59","1.5","2"
"90","59","1.5","11"
"90","59","1.5","7"
"90","59","1.5","8"
"90","68","1.2","2"
"90","69","1.5","2"
"90","69","1.5","11"
"90","69","1.5","7"
"90","69","1.5","8"
"90","73","1.2","2"
"90","74","1.5","2"
"90","74","1.5","11"
"90","74","1.5","7"
"90","74","1.5","8"
"90","76","0.7","2"
"90","79","1","7"
"90","79","1","8"
"90","81","0.8","2"
"90","82","1","7"
"90","82","1","8"
"91","43","1","10"
"91","46","1","10"
"91","47","1.1","1"
"91","47","1.1","5"
"91","47","1.1","10"
"91","48","1.5","5"
"91","51","0.5","1"
"91","52","0.8","1"
"91","55","0.4","10"
"91","56","0.6","10"
"91","58","1.2","10"
"91","59","1.5","1"
"91","59","1.5","5"
"91","59","1.5","10"
"91","68","1.2","10"
"91","69","1.5","1"
"91","69","1.5","5"
"91","69","1.5","10"
"91","73","1.2","10"
"91","74","1.5","1"
"91","74","1.5","5"
"91","74","1.5","10"
"91","76","0.7","10"
"91","79","1","10"
"91","81","0.8","10"
"91","82","1","10"
"92","43","1","1"
"92","46","1","1"
"92","47","1.1","1"
"92","47","1.1","9"
"92","47","1.1","6"
"92","47","1.1","7"
"92","48","1.5","9"
"92","51","0.5","1"
"92","52","0.8","1"
"92","55","0.4","1"
"92","56","0.6","6"
"92","56","0.6","7"
"92","58","1.2","1"
"92","59","1.5","1"
"92","59","1.5","9"
"92","59","1.5","6"
"92","59","1.5","7"
"92","68","1.2","1"
"92","69","1.5","1"
"92","69","1.5","9"
"92","69","1.5","6"
"92","69","1.5","7"
"92","73","1.2","1"
"92","74","1.5","1"
"92","74","1.5","9"
"92","74","1.5","6"
"92","74","1.5","7"
"92","76","0.7","1"
"92","79","1","6"
"92","79","1","7"
"92","81","0.8","1"
"92","82","1","6"
"92","82","1","7"
"93","44","0.8","15"
"93","47","1.1","13"
"93","47","1.1","7"
"93","47","1.1","15"
"93","56","0.6","7"
"93","56","0.6","15"
"93","59","1.5","13"
"93","59","1.5","7"
"93","59","1.5","15"
"93","69","1.5","13"
"93","69","1.5","7"
"93","69","1.5","15"
"93","74","1.5","13"
"93","74","1.5","7"
"93","74","1.5","15"
"93","77","0.7","15"
"93","79","1","13"
"93","79","1","7"
"93","82","1","7"
"93","82","1","15"
"94","43","1","4"
"94","46","1","4"
"94","47","1.1","2"
"94","47","1.1","5"
"94","47","1.1","10"
"94","48","1.5","5"
"94","51","0.5","2"
"94","52","0.8","2"
"94","55","0.4","4"
"94","56","0.6","10"
"94","58","1.2","4"
"94","59","1.5","2"
"94","59","1.5","5"
"94","59","1.5","10"
"94","68","1.2","4"
"94","69","1.5","2"
"94","69","1.5","5"
"94","69","1.5","10"
"94","73","1.2","4"
"94","74","1.5","2"
"94","74","1.5","5"
"94","74","1.5","10"
"94","76","0.7","4"
"94","79","1","10"
"94","81","0.8","4"
"94","82","1","10"
"95","44","0.8","7"
"95","47","1.1","3"
"95","47","1.1","4"
"95","47","1.1","4"
"95","47","1.1","7"
"95","48","1.5","3"
"95","48","1.5","4"
"95","50","0.5","3"
"95","52","0.8","3"
"95","52","0.8","4"
"95","56","0.6","4"
"95","56","0.6","7"
"95","59","1.5","3"
"95","59","1.5","4"
"95","59","1.5","4"
"95","59","1.5","7"
"95","69","1.5","3"
"95","69","1.5","4"
"95","69","1.5","4"
"95","69","1.5","7"
"95","74","1.5","3"
"95","74","1.5","4"
"95","74","1.5","4"
"95","74","1.5","7"
"95","79","1","4"
"95","79","1","7"
"95","82","1","4"
"95","82","1","7"
"96","43","1","1"
"96","44","0.8","8"
"96","46","1","1"
"96","47","1.1","6"
"96","47","1.1","9"
"96","47","1.1","8"
"96","48","1.5","6"
"96","50","0.5","6"
"96","52","0.8","6"
"96","55","0.4","1"
"96","56","0.6","9"
"96","56","0.6","8"
"96","58","1.2","1"
"96","59","1.5","6"
"96","59","1.5","9"
"96","59","1.5","8"
"96","68","1.2","1"
"96","69","1.5","6"
"96","69","1.5","9"
"96","69","1.5","8"
"96","73","1.2","1"
"96","74","1.5","6"
"96","74","1.5","9"
"96","74","1.5","8"
"96","79","1","9"
"96","79","1","8"
"96","81","0.8","1"
"96","82","1","9"
"96","82","1","8"
"97","47","1.1","1"
"97","47","1.1","6"
"97","47","1.1","16"
"97","48","1.5","6"
"97","51","0.5","1"
"97","52","0.8","1"
"97","56","0.6","16"
"97","59","1.5","1"
"97","59","1.5","6"
"97","59","1.5","16"
"97","69","1.5","1"
"97","69","1.5","6"
"97","69","1.5","16"
"97","74","1.5","1"
"97","74","1.5","6"
"97","74","1.5","16"
"97","79","1","16"
"97","82","1","16"
"98","44","0.8","1"
"98","44","0.8","11"
"98","44","0.8","1"
"98","47","1.1","1"
"98","47","1.1","2"
"98","47","1.1","11"
"98","47","1.1","1"
"98","47","1.1","11"
"98","47","1.1","1"
"98","48","1.5","2"
"98","52","0.8","1"
"98","52","0.8","2"
"98","56","0.6","11"
"98","56","0.6","1"
"98","56","0.6","11"
"98","56","0.6","1"
"98","59","1.5","1"
"98","59","1.5","2"
"98","59","1.5","11"
"98","59","1.5","1"
"98","59","1.5","11"
"98","59","1.5","1"
"98","69","1.5","1"
"98","69","1.5","2"
"98","69","1.5","11"
"98","69","1.5","1"
"98","69","1.5","11"
"98","69","1.5","1"
"98","74","1.5","1"
"98","74","1.5","2"
"98","74","1.5","11"
"98","74","1.5","1"
"98","74","1.5","11"
"98","74","1.5","1"
"98","79","1","11"
"98","79","1","1"
"98","79","1","11"
"98","79","1","1"
"98","82","1","11"
"98","82","1","1"
"98","82","1","11"
"98","82","1","1"
"98","84","1","1"
"98","84","1","11"
"98","84","1","1"
"99","43","1","12"
"99","46","1","12"
"99","47","1.1","1"
"99","47","1.1","6"
"99","47","1.1","5"
"99","48","1.5","6"
"99","51","0.5","1"
"99","52","0.8","1"
"99","55","0.4","12"
"99","56","0.6","5"
"99","58","1.2","12"
"99","59","1.5","1"
"99","59","1.5","6"
"99","59","1.5","5"
"99","68","1.2","12"
"99","69","1.5","1"
"99","69","1.5","6"
"99","69","1.5","5"
"99","73","1.2","12"
"99","74","1.5","1"
"99","74","1.5","6"
"99","74","1.5","5"
"99","76","0.7","12"
"99","79","1","5"
"99","81","0.8","12"
"99","82","1","5"
"100","43","1","18"
"100","46","1","18"
"100","47","1.1","2"
"100","47","1.1","6"
"100","47","1.1","9"
"100","48","1.5","6"
"100","51","0.5","2"
"100","52","0.8","2"
"100","55","0.4","18"
"100","56","0.6","9"
"100","58","1.2","18"
"100","59","1.5","2"
"100","59","1.5","6"
"100","59","1.5","9"
"100","68","1.2","18"
"100","69","1.5","2"
"100","69","1.5","6"
"100","69","1.5","9"
"100","73","1.2","18"
"100","74","1.5","2"
"100","74","1.5","6"
"100","74","1.5","9"
"100","76","0.7","18"
"100","79","1","9"
"100","81","0.8","18"
"100","82","1","9"
"101","43","1","17"
"101","46","1","17"
"101","47","1.1","1"
"101","47","1.1","5"
"101","47","1.1","12"
"101","48","1.5","5"
"101","51","0.5","1"
"101","52","0.8","1"
"101","55","0.4","17"
"101","56","0.6","12"
"101","58","1.2","17"
"101","59","1.5","1"
"101","59","1.5","5"
"101","59","1.5","12"
"101","68","1.2","17"
"101","69","1.5","1"
"101","69","1.5","5"
"101","69","1.5","12"
"101","73","1.2","17"
"101","74","1.5","1"
"101","74","1.5","5"
"101","74","1.5","12"
"101","76","0.7","17"
"101","79","1","12"
"101","81","0.8","17"
"101","82","1","12"
"102","43","1","12"
"102","46","1","12"
"102","47","1.1","2"
"102","47","1.1","7"
"102","47","1.1","8"
"102","48","1.5","7"
"102","51","0.5","2"
"102","52","0.8","2"
"102","55","0.4","12"
"102","56","0.6","8"
"102","58","1.2","12"
"102","59","1.5","2"
"102","59","1.5","7"
"102","59","1.5","8"
"102","68","1.2","12"
"102","69","1.5","2"
"102","69","1.5","7"
"102","69","1.5","8"
"102","73","1.2","12"
"102","74","1.5","2"
"102","74","1.5","7"
"102","74","1.5","8"
"102","76","0.7","12"
"102","79","1","8"
"102","81","0.8","12"
"102","82","1","8"
"103","43","1","11"
"103","44","0.8","12"
"103","46","1","11"
"103","47","1.1","1"
"103","47","1.1","1"
"103","47","1.1","12"
"103","52","0.8","1"
"103","52","0.8","1"
"103","52","0.8","12"
"103","55","0.4","11"
"103","58","1.2","11"
"103","59","1.5","1"
"103","59","1.5","1"
"103","59","1.5","12"
"103","68","1.2","11"
"103","69","1.5","1"
"103","69","1.5","1"
"103","69","1.5","12"
"103","70","1","11"
"103","71","1","11"
"103","73","1.2","11"
"103","74","1.5","1"
"103","74","1.5","1"
"103","74","1.5","12"
"103","76","0.7","11"
"103","78","1","11"
"103","79","1","12"
"103","83","1","11"
"103","84","1","12"
"104","44","0.8","8"
"104","47","1.1","2"
"104","47","1.1","6"
"104","47","1.1","1"
"104","47","1.1","8"
"104","47","1.1","8"
"104","49","1.5","6"
"104","51","0.5","2"
"104","52","0.8","2"
"104","56","0.6","8"
"104","56","0.6","8"
"104","59","1.5","2"
"104","59","1.5","6"
"104","59","1.5","1"
"104","59","1.5","8"
"104","59","1.5","8"
"104","69","1.5","2"
"104","69","1.5","6"
"104","69","1.5","1"
"104","69","1.5","8"
"104","69","1.5","8"
"104","74","1.5","2"
"104","74","1.5","6"
"104","74","1.5","1"
"104","74","1.5","8"
"104","74","1.5","8"
"104","77","0.7","8"
"104","79","1","1"
"104","79","1","8"
"104","82","1","8"
"104","82","1","8"
"105","44","0.8","14"
"105","47","1.1","1"
"105","47","1.1","3"
"105","47","1.1","8"
"105","47","1.1","10"
"105","47","1.1","14"
"105","49","1.5","3"
"105","51","0.5","1"
"105","52","0.8","1"
"105","56","0.6","10"
"105","56","0.6","14"
"105","59","1.5","1"
"105","59","1.5","3"
"105","59","1.5","8"
"105","59","1.5","10"
"105","59","1.5","14"
"105","69","1.5","1"
"105","69","1.5","3"
"105","69","1.5","8"
"105","69","1.5","10"
"105","69","1.5","14"
"105","74","1.5","1"
"105","74","1.5","3"
"105","74","1.5","8"
"105","74","1.5","10"
"105","74","1.5","14"
"105","77","0.7","14"
"105","79","1","8"
"105","79","1","10"
"105","82","1","10"
"105","82","1","14"
"106","43","1","1"
"106","46","1","1"
"106","47","1.1","2"
"106","47","1.1","10"
"106","47","1.1","6"
"106","47","1.1","7"
"106","48","1.5","10"
"106","51","0.5","2"
"106","52","0.8","2"
"106","55","0.4","1"
"106","56","0.6","6"
"106","56","0.6","7"
"106","58","1.2","1"
"106","59","1.5","2"
"106","59","1.5","10"
"106","59","1.5","6"
"106","59","1.5","7"
"106","68","1.2","1"
"106","69","1.5","2"
"106","69","1.5","10"
"106","69","1.5","6"
"106","69","1.5","7"
"106","73","1.2","1"
"106","74","1.5","2"
"106","74","1.5","10"
"106","74","1.5","6"
"106","74","1.5","7"
"106","76","0.7","1"
"106","79","1","6"
"106","79","1","7"
"106","81","0.8","1"
"106","82","1","6"
"106","82","1","7"
"107","43","1","1"
"107","44","0.8","13"
"107","44","0.8","1"
"107","46","1","1"
"107","47","1.1","9"
"107","47","1.1","9"
"107","47","1.1","11"
"107","47","1.1","12"
"107","47","1.1","1"
"107","47","1.1","1"
"107","47","1.1","13"
"107","47","1.1","1"
"107","49","1.5","9"
"107","49","1.5","9"
"107","51","0.5","9"
"107","52","0.8","9"
"107","52","0.8","9"
"107","52","0.8","11"
"107","55","0.4","1"
"107","56","0.6","12"
"107","56","0.6","1"
"107","56","0.6","1"
"107","56","0.6","13"
"107","58","1.2","1"
"107","59","1.5","9"
"107","59","1.5","9"
"107","59","1.5","11"
"107","59","1.5","12"
"107","59","1.5","1"
"107","59","1.5","1"
"107","59","1.5","13"
"107","59","1.5","1"
"107","68","1.2","1"
"107","69","1.5","9"
"107","69","1.5","9"
"107","69","1.5","11"
"107","69","1.5","12"
"107","69","1.5","1"
"107","69","1.5","1"
"107","69","1.5","13"
"107","69","1.5","1"
"107","73","1.2","1"
"107","74","1.5","9"
"107","74","1.5","9"
"107","74","1.5","11"
"107","74","1.5","12"
"107","74","1.5","1"
"107","74","1.5","1"
"107","74","1.5","13"
"107","74","1.5","1"
"107","76","0.7","1"
"107","79","1","11"
"107","79","1","12"
"107","79","1","1"
"107","79","1","1"
"107","79","1","13"
"107","79","1","1"
"107","81","0.8","1"
"107","83","1","1"
"107","84","1","13"
"107","84","1","1"
"108","43","1","1"
"108","44","0.8","8"
"108","46","1","1"
"108","47","1.1","5"
"108","47","1.1","5"
"108","47","1.1","6"
"108","47","1.1","8"
"108","48","1.5","5"
"108","52","0.8","5"
"108","52","0.8","5"
"108","52","0.8","6"
"108","52","0.8","8"
"108","55","0.4","1"
"108","58","1.2","1"
"108","59","1.5","5"
"108","59","1.5","5"
"108","59","1.5","6"
"108","59","1.5","8"
"108","68","1.2","1"
"108","69","1.5","5"
"108","69","1.5","5"
"108","69","1.5","6"
"108","69","1.5","8"
"108","73","1.2","1"
"108","74","1.5","5"
"108","74","1.5","5"
"108","74","1.5","6"
"108","74","1.5","8"
"108","78","1","1"
"108","79","1","6"
"108","79","1","8"
"108","81","0.8","1"
"108","82","1","6"
"108","82","1","8"
"108","83","1","1"
"108","84","1","8"
"109","43","1","9"
"109","43","1","10"
"109","43","1","10"
"109","44","0.8","10"
"109","46","1","9"
"109","46","1","10"
"109","46","1","10"
"109","47","1.1","4"
"109","47","1.1","5"
"109","47","1.1","9"
"109","47","1.1","10"
"109","48","1.5","4"
"109","52","0.8","4"
"109","52","0.8","5"
"109","52","0.8","9"
"109","52","0.8","10"
"109","55","0.4","9"
"109","55","0.4","10"
"109","55","0.4","10"
"109","58","1.2","9"
"109","58","1.2","10"
"109","58","1.2","10"
"109","59","1.5","4"
"109","59","1.5","5"
"109","59","1.5","9"
"109","59","1.5","10"
"109","68","1.2","9"
"109","68","1.2","10"
"109","68","1.2","10"
"109","69","1.5","4"
"109","69","1.5","5"
"109","69","1.5","9"
"109","69","1.5","10"
"109","70","1","9"
"109","70","1","10"
"109","70","1","10"
"109","71","1","9"
"109","71","1","10"
"109","71","1","10"
"109","73","1.2","9"
"109","73","1.2","10"
"109","73","1.2","10"
"109","74","1.5","4"
"109","74","1.5","5"
"109","74","1.5","9"
"109","74","1.5","10"
"109","76","0.7","9"
"109","76","0.7","10"
"109","76","0.7","10"
"109","78","1","9"
"109","78","1","10"
"109","78","1","10"
"109","79","1","10"
"109","83","1","9"
"109","83","1","10"
"109","83","1","10"
"109","84","1","10"
"110","43","1","7"
"110","44","0.8","11"
"110","44","0.8","5"
"110","46","1","7"
"110","47","1.1","9"
"110","47","1.1","11"
"110","47","1.1","5"
"110","55","0.4","7"
"110","58","1.2","7"
"110","59","1.5","9"
"110","59","1.5","11"
"110","59","1.5","5"
"110","68","1.2","7"
"110","69","1.5","9"
"110","69","1.5","11"
"110","69","1.5","5"
"110","73","1.2","7"
"110","74","1.5","9"
"110","74","1.5","11"
"110","74","1.5","5"
"111","43","1","13"
"111","44","0.8","5"
"111","46","1","13"
"111","47","1.1","1"
"111","47","1.1","10"
"111","47","1.1","6"
"111","47","1.1","5"
"111","48","1.5","10"
"111","51","0.5","1"
"111","52","0.8","1"
"111","55","0.4","13"
"111","56","0.6","6"
"111","56","0.6","5"
"111","58","1.2","13"
"111","59","1.5","1"
"111","59","1.5","10"
"111","59","1.5","6"
"111","59","1.5","5"
"111","68","1.2","13"
"111","69","1.5","1"
"111","69","1.5","10"
