"OBJE_SQ_OBJETO","TIRE_SQ_TIPO_RECURSO","DEMA_DURACAO_RECURSO","DEMA_QUANTIDADE_RECURSO"
"144","71","0","0"
"144","72","0","0"
"144","73","1.2","1.2"
"144","74","27","7.5"
"144","76","0.7","0.7"
"144","77","4.9","1.4"
"144","78","0","0"
"144","79","6","1"
"144","80","0","0"
"144","81","0.8","0.8"
"144","82","13","3"
"144","83","0","0"
"144","84","0","0"
"145","42","0","0"
"145","43","0","0"
"145","44","7.2","0.8"
"145","45","0","0"
"145","46","0","0"
"145","47","20.9","4.4"
"145","48","7.5","1.5"
"145","49","0","0"
"145","50","0","0"
"145","51","0.5","0.5"
"145","52","0.8","0.8"
"145","53","0","0"
"145","54","0","0"
"145","55","0","0"
"145","56","7.8","1.2"
"145","57","0","0"
"145","58","0","0"
"145","59","28.5","6"
"145","67","0","0"
"145","68","0","0"
"145","69","28.5","6"
"145","70","0","0"
"145","71","0","0"
"145","72","0","0"
"145","73","0","0"
"145","74","28.5","6"
"145","76","0","0"
"145","77","6.3","0.7"
"145","78","0","0"
"145","79","4","1"
"145","80","0","0"
"145","81","0","0"
"145","82","13","2"
"145","83","0","0"
"145","84","0","0"
"146","42","0","0"
"146","43","0","0"
"146","44","0","0"
"146","45","0","0"
"146","46","0","0"
"146","47","17.6","4.4"
"146","48","0","0"
"146","49","6","3"
"146","50","0","0"
"146","51","0.5","0.5"
"146","52","0.8","0.8"
"146","53","0","0"
"146","54","0","0"
"146","55","0","0"
"146","56","3.6","0.6"
"146","57","0","0"
"146","58","0","0"
"146","59","24","6"
"146","67","0","0"
"146","68","0","0"
"146","69","24","6"
"146","70","0","0"
"146","71","0","0"
"146","72","0","0"
"146","73","0","0"
"146","74","24","6"
"146","76","0","0"
"146","77","0","0"
"146","78","0","0"
"146","79","12","2"
"146","80","0","0"
"146","81","0","0"
"146","82","6","1"
"146","83","0","0"
"146","84","0","0"
"147","42","0","0"
"147","43","1","1"
"147","44","10.4","1.6"
"147","45","0","0"
"147","46","1","1"
"147","47","31.9","5.5"
"147","48","7.5","1.5"
"147","49","1.5","1.5"
"147","50","0","0"
"147","51","0.5","0.5"
"147","52","0.8","0.8"
"147","53","0","0"
"147","54","0","0"
"147","55","0.4","0.4"
"147","56","13.8","1.8"
"147","57","0","0"
"147","58","1.2","1.2"
"147","59","43.5","7.5"
"147","67","0","0"
"147","68","1.2","1.2"
"147","69","43.5","7.5"
"147","70","0","0"
"147","71","0","0"
"147","72","0","0"
"147","73","1.2","1.2"
"147","74","43.5","7.5"
"147","76","0.7","0.7"
"147","77","9.1","1.4"
"147","78","0","0"
"147","79","10","1"
"147","80","0","0"
"147","81","0.8","0.8"
"147","82","23","3"
"147","83","0","0"
"147","84","0","0"
"148","42","0","0"
"148","43","14","1"
"148","44","5.6","0.8"
"148","45","0","0"
"148","46","14","1"
"148","47","18.7","3.3"
"148","48","0","0"
"148","49","0","0"
"148","50","0","0"
"148","51","0","0"
"148","52","13.6","2.4"
"148","53","0","0"
"148","54","0","0"
"148","55","5.6","0.4"
"148","56","0","0"
"148","57","0","0"
"148","58","16.8","1.2"
"148","59","25.5","4.5"
"148","67","0","0"
"148","68","16.8","1.2"
"148","69","25.5","4.5"
"148","70","14","1"
"148","71","14","1"
"148","72","0","0"
"148","73","16.8","1.2"
"148","74","25.5","4.5"
"148","76","9.8","0.7"
"148","77","0","0"
"148","78","14","1"
"148","79","7","1"
"148","80","0","0"
"148","81","0","0"
"148","82","0","0"
"148","83","1","1"
"148","84","1","1"
"149","42","0","0"
"149","43","0","0"
"149","44","7.2","0.8"
"149","45","0","0"
"149","46","0","0"
"149","47","18.7","3.3"
"149","48","6","1.5"
"149","49","0","0"
"149","50","0","0"
"149","51","0","0"
"149","52","13.6","2.4"
"149","53","0","0"
"149","54","0","0"
"149","55","0","0"
"149","56","0","0"
"149","57","0","0"
"149","58","0","0"
"149","59","25.5","4.5"
"149","67","0","0"
"149","68","0","0"
"149","69","25.5","4.5"
"149","70","0","0"
"149","71","0","0"
"149","72","0","0"
"149","73","0","0"
"149","74","25.5","4.5"
"149","76","0","0"
"149","77","0","0"
"149","78","0","0"
"149","79","9","1"
"149","80","0","0"
"149","81","0","0"
"149","82","0","0"
"149","83","0","0"
"149","84","1","1"
"150","42","0","0"
"150","43","0","0"
"150","44","5.6","0.8"
"150","45","0","0"
"150","46","0","0"
"150","47","14.3","3.3"
"150","48","3","1.5"
"150","49","0","0"
"150","50","0","0"
"150","51","0","0"
"150","52","10.4","2.4"
"150","53","0","0"
"150","54","0","0"
"150","55","0","0"
"150","56","0","0"
"150","57","0","0"
"150","58","0","0"
"150","59","19.5","4.5"
"150","67","0","0"
"150","68","0","0"
"150","69","19.5","4.5"
"150","70","0","0"
"150","71","0","0"
"150","72","0","0"
"150","73","0","0"
"150","74","19.5","4.5"
"150","76","0","0"
"150","77","0","0"
"150","78","0","0"
"150","79","7","1"
"150","80","0","0"
"150","81","0","0"
"150","82","0","0"
"150","83","0","0"
"150","84","1","1"
"151","42","0","0"
"151","43","13","1"
"151","44","14.4","0.8"
"151","45","0","0"
"151","46","13","1"
"151","47","30.8","3.3"
"151","48","6","1.5"
"151","49","0","0"
"151","50","0","0"
"151","51","0","0"
"151","52","22.4","2.4"
"151","53","0","0"
"151","54","0","0"
"151","55","5.2","0.4"
"151","56","0","0"
"151","57","0","0"
"151","58","15.6","1.2"
"151","59","42","4.5"
"151","67","0","0"
"151","68","15.6","1.2"
"151","69","42","4.5"
"151","70","13","1"
"151","71","13","1"
"151","72","0","0"
"151","73","15.6","1.2"
"151","74","42","4.5"
"151","76","9.1","0.7"
"151","77","0","0"
"151","78","13","1"
"151","79","18","1"
"151","80","0","0"
"151","81","0","0"
"151","82","0","0"
"151","83","1","1"
"151","84","1","1"
"152","42","0","0"
"152","43","0","0"
"152","44","0","0"
"152","45","0","0"
"152","46","7","1"
"152","47","12.1","1.1"
"152","48","0","0"
"152","49","0","0"
"152","50","0","0"
"152","51","0","0"
"152","52","0","0"
"152","53","0","0"
"152","54","0","0"
"152","55","2.8","0.4"
"152","56","6.6","0.6"
"152","57","0","0"
"152","58","8.4","1.2"
"152","59","16.5","1.5"
"152","67","0","0"
"152","68","8.4","1.2"
"152","69","16.5","1.5"
"152","70","7","1"
"152","71","0","0"
"152","72","0","0"
"152","73","8.4","1.2"
"152","74","16.5","1.5"
"152","76","4.9","0.7"
"152","77","0","0"
"152","78","7","1"
"152","79","11","1"
"152","80","0","0"
"152","81","0","0"
"152","82","11","1"
"152","83","1","1"
"152","84","1","1"
"153","42","0","0"
"153","43","11","1"
"153","44","6.4","0.8"
"153","45","0","0"
"153","46","11","1"
"153","47","27.5","6.6"
"153","48","0","0"
"153","49","10.5","1.5"
"153","50","0","0"
"153","51","0.5","0.5"
"153","52","12","2.4"
"153","53","0","0"
"153","54","0","0"
"153","55","4.4","0.4"
"153","56","5.4","1.2"
"153","57","0","0"
"153","58","13.2","1.2"
"153","59","37.5","9"
"153","67","0","0"
"153","68","13.2","1.2"
"153","69","37.5","9"
"153","70","0","0"
"153","71","0","0"
"153","72","0","0"
"153","73","13.2","1.2"
"153","74","37.5","9"
"153","76","7.7","0.7"
"153","77","0","0"
"153","78","11","1"
"153","79","17","4"
"153","80","0","0"
"153","81","8.8","0.8"
"153","82","0","0"
"153","83","0","0"
"153","84","1","1"
"154","42","0","0"
"154","43","9","1"
"154","44","8","0.8"
"154","45","0","0"
"154","46","9","1"
"154","47","27.5","6.6"
"154","48","0","0"
"154","49","9","1.5"
"154","50","0","0"
"154","51","0.5","0.5"
"154","52","10.4","2.4"
"154","53","0","0"
"154","54","0","0"
"154","55","3.6","0.4"
"154","56","6.6","1.2"
"154","57","0","0"
"154","58","10.8","1.2"
"154","59","37.5","9"
"154","67","0","0"
"154","68","10.8","1.2"
"154","69","37.5","9"
"154","70","0","0"
"154","71","0","0"
"154","72","0","0"
"154","73","10.8","1.2"
"154","74","37.5","9"
"154","76","6.3","0.7"
"154","77","0","0"
"154","78","9","1"
"154","79","18","4"
"154","80","0","0"
"154","81","7.2","0.8"
"154","82","0","0"
"154","83","0","0"
"154","84","1","1"
"155","42","0","0"
"155","43","0","0"
"155","44","0","0"
"155","45","0","0"
"155","46","0","0"
"155","47","6.6","2.2"
"155","48","0","0"
"155","49","7.5","1.5"
"155","50","0","0"
"155","51","0.5","0.5"
"155","52","4","0.8"
"155","53","0","0"
"155","54","0","0"
"155","55","0","0"
"155","56","0","0"
"155","57","0","0"
"155","58","0","0"
"155","59","9","3"
"155","67","0","0"
"155","68","0","0"
"155","69","9","3"
"155","70","0","0"
"155","71","0","0"
"155","72","0","0"
"155","73","0","0"
"155","74","9","3"
"155","76","0","0"
"155","77","0","0"
"155","78","0","0"
"155","79","0","0"
"155","80","0","0"
"155","81","0","0"
"155","82","0","0"
"155","83","0","0"
"155","84","0","0"
"156","42","0","0"
"156","43","7","1"
"156","44","8.8","0.8"
"156","45","0","0"
"156","46","7","1"
"156","47","30.8","6.6"
"156","48","0","0"
"156","49","10.5","1.5"
"156","50","0","0"
"156","51","0.5","0.5"
"156","52","12","2.4"
"156","53","0","0"
"156","54","0","0"
"156","55","2.8","0.4"
"156","56","7.2","1.2"
"156","57","0","0"
"156","58","8.4","1.2"
"156","59","42","9"
"156","67","0","0"
"156","68","8.4","1.2"
"156","69","42","9"
"156","70","0","0"
"156","71","0","0"
"156","72","0","0"
"156","73","8.4","1.2"
"156","74","42","9"
"156","76","4.9","0.7"
"156","77","0","0"
"156","78","7","1"
"156","79","20","4"
"156","80","0","0"
"156","81","5.6","0.8"
"156","82","0","0"
"156","83","0","0"
"156","84","1","1"
"157","42","0","0"
"157","43","13","1"
"157","44","10.4","0.8"
"157","45","0","0"
"157","46","13","1"
"157","47","41.8","6.6"
"157","48","0","0"
"157","49","16.5","1.5"
"157","50","0","0"
"157","51","0.5","0.5"
"157","52","18.4","2.4"
"157","53","0","0"
"157","54","0","0"
"157","55","5.2","0.4"
"157","56","8.4","1.2"
"157","57","0","0"
"157","58","15.6","1.2"
"157","59","57","9"
"157","67","0","0"
"157","68","15.6","1.2"
"157","69","57","9"
"157","70","0","0"
"157","71","0","0"
"157","72","0","0"
"157","73","15.6","1.2"
"157","74","57","9"
"157","76","9.1","0.7"
"157","77","0","0"
"157","78","13","1"
"157","79","26","4"
"157","80","0","0"
"157","81","10.4","0.8"
"157","82","0","0"
"157","83","0","0"
"157","84","1","1"
"158","42","0","0"
"158","43","13","1"
"158","44","12","0.8"
"158","45","0","0"
"158","46","13","1"
"158","47","44","6.6"
"158","48","0","0"
"158","49","16.5","1.5"
"158","50","0","0"
"158","51","0.5","0.5"
"158","52","18.4","2.4"
"158","53","0","0"
"158","54","0","0"
"158","55","5.2","0.4"
"158","56","9.6","1.2"
"158","57","0","0"
"158","58","15.6","1.2"
"158","59","60","9"
"158","67","0","0"
"158","68","15.6","1.2"
"158","69","60","9"
"158","70","0","0"
"158","71","0","0"
"158","72","0","0"
"158","73","15.6","1.2"
"158","74","60","9"
"158","76","9.1","0.7"
"158","77","0","0"
"158","78","13","1"
"158","79","28","4"
"158","80","0","0"
"158","81","10.4","0.8"
"158","82","0","0"
"158","83","0","0"
"158","84","1","1"
"159","42","0","0"
"159","43","14","1"
"159","44","11.2","0.8"
"159","45","0","0"
"159","46","14","1"
"159","47","38.5","6.6"
"159","48","0","0"
"159","49","13.5","1.5"
"159","50","0","0"
"159","51","0.5","0.5"
"159","52","15.2","2.4"
"159","53","0","0"
"159","54","0","0"
"159","55","5.6","0.4"
"159","56","9","1.2"
"159","57","0","0"
"159","58","16.8","1.2"
"159","59","52.5","9"
"159","67","0","0"
"159","68","16.8","1.2"
"159","69","52.5","9"
"159","70","0","0"
"159","71","0","0"
"159","72","0","0"
"159","73","16.8","1.2"
"159","74","52.5","9"
"159","76","9.8","0.7"
"159","77","0","0"
"159","78","14","1"
"159","79","25","4"
"159","80","0","0"
"159","81","11.2","0.8"
"159","82","0","0"
"159","83","0","0"
"159","84","1","1"
"160","42","0","0"
"160","43","0","0"
"160","44","0","0"
"160","45","0","0"
"160","46","4","1"
"160","47","34.1","4.4"
"160","48","0","0"
"160","49","0","0"
"160","50","0","0"
"160","51","0","0"
"160","52","1.6","0.8"
"160","53","0","0"
"160","54","0","0"
"160","55","1.6","0.4"
"160","56","17.4","1.8"
"160","57","0","0"
"160","58","4.8","1.2"
"160","59","46.5","6"
"160","67","0","0"
"160","68","4.8","1.2"
"160","69","46.5","6"
"160","70","4","1"
"160","71","4","1"
"160","72","0","0"
"160","73","4.8","1.2"
"160","74","46.5","6"
"160","76","2.8","0.7"
"160","77","0","0"
"160","78","4","1"
"160","79","29","3"
"160","80","0","0"
"160","81","0","0"
"160","82","29","3"
"160","83","1","1"
"160","84","2","2"
"161","42","0","0"
"161","43","4","1"
"161","44","8","1.6"
"161","45","0","0"
"161","46","4","1"
"161","47","49.5","5.5"
"161","48","22.5","3"
"161","49","0","0"
"161","50","0.5","0.5"
"161","51","0","0"
"161","52","12","1.6"
"161","53","0","0"
"161","54","0","0"
"161","55","1.6","0.4"
"161","56","12.6","1.2"
"161","57","0","0"
"161","58","4.8","1.2"
"161","59","67.5","7.5"
"161","67","0","0"
"161","68","4.8","1.2"
"161","69","67.5","7.5"
"161","70","4","1"
"161","71","4","1"
"161","72","0","0"
"161","73","4.8","1.2"
"161","74","67.5","7.5"
"161","76","0","0"
"161","77","0","0"
"161","78","4","1"
"161","79","10","2"
"161","80","0","0"
"161","81","0","0"
"161","82","0","0"
"161","83","1","1"
"161","84","2","2"
"162","42","0","0"
"162","43","0","0"
"162","44","22.4","1.6"
"162","45","0","0"
"162","46","0","0"
"162","47","38.5","3.3"
"162","48","0","0"
"162","49","0","0"
"162","50","0","0"
"162","51","0","0"
"162","52","5.6","0.8"
"162","53","0","0"
"162","54","0","0"
"162","55","0","0"
"162","56","16.8","1.2"
"162","57","0","0"
"162","58","0","0"
"162","59","52.5","4.5"
"162","67","0","0"
"162","68","0","0"
"162","69","52.5","4.5"
"162","70","0","0"
"162","71","0","0"
"162","72","0","0"
"162","73","0","0"
"162","74","52.5","4.5"
"162","76","0","0"
"162","77","0","0"
"162","78","0","0"
"162","79","28","2"
"162","80","0","0"
"162","81","0","0"
"162","82","35","3"
"162","83","0","0"
"162","84","2","2"
"163","42","0","0"
"163","43","0","0"
"163","44","0","0"
"163","45","0","0"
"163","46","4","1"
"163","47","39.6","4.4"
"163","48","0","0"
"163","49","0","0"
"163","50","0","0"
"163","51","0","0"
"163","52","2.4","0.8"
"163","53","0","0"
"163","54","0","0"
"163","55","1.6","0.4"
"163","56","19.8","1.8"
"163","57","0","0"
"163","58","4.8","1.2"
"163","59","54","6"
"163","67","0","0"
"163","68","4.8","1.2"
"163","69","54","6"
"163","70","4","1"
"163","71","4","1"
"163","72","0","0"
"163","73","4.8","1.2"
"163","74","54","6"
"163","76","2.8","0.7"
"163","77","0","0"
"163","78","4","1"
"163","79","33","3"
"163","80","0","0"
"163","81","0","0"
"163","82","33","3"
"163","83","1","1"
"163","84","2","2"
"164","42","0","0"
"164","43","0","0"
"164","44","0","0"
"164","45","0","0"
"164","46","0","0"
"164","47","20.9","4.4"
"164","48","4.5","1.5"
"164","49","0","0"
"164","50","0","0"
"164","51","0","0"
"164","52","4.8","1.6"
"164","53","0","0"
"164","54","0","0"
"164","55","0","0"
"164","56","7.8","1.2"
"164","57","0","0"
"164","58","0","0"
"164","59","28.5","6"
"164","67","0","0"
"164","68","0","0"
"164","69","28.5","6"
"164","70","0","0"
"164","71","0","0"
"164","72","0","0"
"164","73","0","0"
"164","74","28.5","6"
"164","76","0","0"
"164","77","0","0"
"164","78","0","0"
"164","79","13","2"
"164","80","0","0"
"164","81","0","0"
"164","82","13","2"
"164","83","0","0"
"164","84","1","1"
"165","42","0","0"
"165","43","0","0"
"165","44","0","0"
"165","45","0","0"
"165","46","1","1"
"165","47","29.7","4.4"
"165","48","18","3"
"165","49","0","0"
"165","50","2","0.5"
"165","51","0","0"
"165","52","9.6","1.6"
"165","53","0","0"
"165","54","0","0"
"165","55","0.4","0.4"
"165","56","9","1.2"
"165","57","0","0"
"165","58","1.2","1.2"
"165","59","40.5","6"
"165","67","0","0"
"165","68","1.2","1.2"
"165","69","40.5","6"
"165","70","1","1"
"165","71","0","0"
"165","72","0","0"
"165","73","1.2","1.2"
"165","74","40.5","6"
"165","76","0.7","0.7"
"165","77","0","0"
"165","78","1","1"
"165","79","15","2"
"165","80","0","0"
"165","81","0","0"
"165","82","15","2"
"165","83","1","1"
"165","84","1","1"
"166","42","0","0"
"166","43","1","1"
"166","44","6.4","0.8"
"166","45","0","0"
"166","46","1","1"
"166","47","24.2","4.4"
"166","48","12","3"
"166","49","0","0"
"166","50","0","0"
"166","51","2","0.5"
"166","52","6.4","1.6"
"166","53","0","0"
"166","54","0","0"
"166","55","0.4","0.4"
"166","56","8.4","1.2"
"166","57","0","0"
"166","58","1.2","1.2"
"166","59","33","6"
"166","67","0","0"
"166","68","1.2","1.2"
"166","69","33","6"
"166","70","0","0"
"166","71","0","0"
"166","72","0","0"
"166","73","1.2","1.2"
"166","74","33","6"
"166","76","0","0"
"166","77","0","0"
"166","78","0","0"
"166","79","14","2"
"166","80","0","0"
"166","81","0.8","0.8"
"166","82","14","2"
"166","83","0","0"
"166","84","0","0"
"167","42","0","0"
"167","43","10","1"
"167","44","8.8","0.8"
"167","45","0","0"
"167","46","10","1"
"167","47","28.6","6.6"
"167","48","0","0"
"167","49","9","1.5"
"167","50","0","0"
"167","51","0.5","0.5"
"167","52","10.4","2.4"
"167","53","0","0"
"167","54","0","0"
"167","55","4","0.4"
"167","56","7.2","1.2"
"167","57","0","0"
"167","58","12","1.2"
"167","59","39","9"
"167","67","0","0"
"167","68","12","1.2"
"167","69","39","9"
"167","70","0","0"
"167","71","0","0"
"167","72","0","0"
"167","73","12","1.2"
"167","74","39","9"
"167","76","7","0.7"
"167","77","0","0"
"167","78","10","1"
"167","79","19","4"
"167","80","0","0"
"167","81","8","0.8"
"167","82","0","0"
"167","83","0","0"
"167","84","1","1"
"168","42","0","0"
"168","43","9","1"
"168","44","8","0.8"
"168","45","0","0"
"168","46","9","1"
"168","47","27.5","6.6"
"168","48","0","0"
"168","49","9","1.5"
"168","50","0","0"
"168","51","0.5","0.5"
"168","52","10.4","2.4"
"168","53","0","0"
"168","54","0","0"
"168","55","3.6","0.4"
"168","56","6.6","1.2"
"168","57","0","0"
"168","58","10.8","1.2"
"168","59","37.5","9"
"168","67","0","0"
"168","68","10.8","1.2"
"168","69","37.5","9"
"168","70","0","0"
"168","71","0","0"
"168","72","0","0"
"168","73","10.8","1.2"
"168","74","37.5","9"
"168","76","6.3","0.7"
"168","77","0","0"
"168","78","9","1"
"168","79","18","4"
"168","80","0","0"
"168","81","7.2","0.8"
"168","82","0","0"
"168","83","0","0"
"168","84","1","1"
"169","42","0","0"
"169","43","0","0"
"169","44","7.2","0.8"
"169","45","0","0"
"169","46","0","0"
"169","47","36.3","5.5"
"169","48","0","0"
"169","49","12","3"
"169","50","0","0"
"169","51","0.5","0.5"
"169","52","0.8","0.8"
"169","53","0","0"
"169","54","0","0"
"169","55","0","0"
"169","56","10.8","1.2"
"169","57","0","0"
"169","58","0","0"
"169","59","49.5","7.5"
"169","67","0","0"
"169","68","0","0"
"169","69","49.5","7.5"
"169","70","0","0"
"169","71","0","0"
"169","72","0","0"
"169","73","0","0"
"169","74","49.5","7.5"
"169","76","0","0"
"169","77","6.3","0.7"
"169","78","0","0"
"169","79","16","2"
"169","80","0","0"
"169","81","0","0"
"169","82","18","2"
"169","83","0","0"
"169","84","0","0"
"170","42","0","0"
"170","43","1","1"
"170","44","15.2","0.8"
"170","45","0","0"
"170","46","1","1"
"170","47","71.5","6.6"
"170","48","0","0"
"170","49","10.5","1.5"
"170","50","0","0"
"170","51","3","0.5"
"170","52","18.4","1.6"
"170","53","0","0"
"170","54","0","0"
"170","55","0.4","0.4"
"170","56","21.6","1.8"
"170","57","0","0"
"170","58","1.2","1.2"
"170","59","97.5","9"
"170","67","0","0"
"170","68","1.2","1.2"
"170","69","97.5","9"
"170","70","0","0"
"170","71","0","0"
"170","72","0","0"
"170","73","1.2","1.2"
"170","74","97.5","9"
"170","76","0.7","0.7"
"170","77","0","0"
"170","78","0","0"
"170","79","33","3"
"170","80","0","0"
"170","81","0.8","0.8"
"170","82","0","0"
"170","83","1","1"
"170","84","1","1"
"171","42","0","0"
"171","43","0","0"
"171","44","4.8","0.8"
"171","45","0","0"
"171","46","0","0"
"171","47","23.1","4.4"
"171","48","13.5","3"
"171","49","0","0"
"171","50","2","0.5"
"171","51","0","0"
"171","52","7.2","1.6"
"171","53","0","0"
"171","54","0","0"
"171","55","0","0"
"171","56","7.2","1.2"
"171","57","0","0"
"171","58","0","0"
"171","59","31.5","6"
"171","67","0","0"
"171","68","0","0"
"171","69","31.5","6"
"171","70","0","0"
"171","71","0","0"
"171","72","0","0"
"171","73","0","0"
"171","74","31.5","6"
"171","76","0","0"
"171","77","0","0"
"171","78","0","0"
"171","79","6","1"
"171","80","0","0"
"171","81","0","0"
"171","82","0","0"
"171","83","0","0"
"171","84","1","1"
"172","42","0","0"
"172","43","0","0"
"172","44","0","0"
"172","45","0","0"
"172","46","4","1"
"172","47","27.5","4.4"
"172","48","0","0"
"172","49","0","0"
"172","50","0","0"
"172","51","0","0"
"172","52","0.8","0.8"
"172","53","0","0"
"172","54","0","0"
"172","55","1.6","0.4"
"172","56","14.4","1.8"
"172","57","0","0"
"172","58","4.8","1.2"
"172","59","37.5","6"
"172","67","0","0"
"172","68","4.8","1.2"
"172","69","37.5","6"
"172","70","4","1"
"172","71","4","1"
"172","72","0","0"
"172","73","4.8","1.2"
"172","74","37.5","6"
"172","76","2.8","0.7"
"172","77","0","0"
"172","78","4","1"
"172","79","24","3"
"172","80","0","0"
"172","81","0","0"
"172","82","24","3"
"172","83","1","1"
"172","84","2","2"
"173","42","0","0"
"173","43","1","1"
"173","44","7.2","0.8"
"173","45","0","0"
"173","46","1","1"
"173","47","31.9","4.4"
"173","48","9","1.5"
"173","49","0","0"
"173","50","0","0"
"173","51","3","0.5"
"173","52","9.6","1.6"
"173","53","0","0"
"173","54","0","0"
"173","55","0.4","0.4"
"173","56","10.2","1.2"
"173","57","0","0"
"173","58","1.2","1.2"
"173","59","43.5","6"
"173","67","0","0"
"173","68","1.2","1.2"
"173","69","43.5","6"
"173","70","0","0"
"173","71","0","0"
"173","72","0","0"
"173","73","1.2","1.2"
"173","74","43.5","6"
"173","76","0","0"
"173","77","0","0"
"173","78","0","0"
"173","79","17","2"
"173","80","0","0"
"173","81","0.8","0.8"
"173","82","17","2"
"173","83","0","0"
"173","84","0","0"
"174","42","0","0"
"174","43","1","1"
"174","44","6.4","0.8"
"174","45","0","0"
"174","46","1","1"
"174","47","30.8","4.4"
"174","48","9","1.5"
"174","49","0","0"
"174","50","0","0"
"174","51","3","0.5"
"174","52","9.6","1.6"
"174","53","0","0"
"174","54","0","0"
"174","55","0.4","0.4"
"174","56","9.6","1.2"
"174","57","0","0"
"174","58","1.2","1.2"
"174","59","42","6"
"174","67","0","0"
"174","68","1.2","1.2"
"174","69","42","6"
"174","70","0","0"
"174","71","0","0"
"174","72","0","0"
"174","73","1.2","1.2"
"174","74","42","6"
"174","76","0","0"
"174","77","0","0"
"174","78","0","0"
"174","79","16","2"
"174","80","0","0"
"174","81","0.8","0.8"
"174","82","16","2"
"174","83","0","0"
"174","84","0","0"
"175","42","0","0"
"175","43","1","1"
"175","44","0","0"
"175","45","0","0"
"175","46","1","1"
"175","47","20.9","3.3"
"175","48","7.5","1.5"
"175","49","0","0"
"175","50","0","0"
"175","51","2.5","0.5"
"175","52","8","1.6"
"175","53","0","0"
"175","54","0","0"
"175","55","0.4","0.4"
"175","56","5.4","0.6"
"175","57","0","0"
"175","58","1.2","1.2"
"175","59","28.5","4.5"
"175","67","0","0"
"175","68","1.2","1.2"
"175","69","28.5","4.5"
"175","70","0","0"
"175","71","0","0"
"175","72","0","0"
"175","73","1.2","1.2"
"175","74","28.5","4.5"
"175","76","0","0"
"175","77","0","0"
"175","78","0","0"
"175","79","9","1"
"175","80","0","0"
"175","81","0.8","0.8"
"175","82","9","1"
"175","83","0","0"
"175","84","0","0"
"176","42","0","0"
"176","43","0","0"
"176","44","6.4","0.8"
"176","45","0","0"
"176","46","0","0"
"176","47","27.5","4.4"
"176","48","7.5","1.5"
"176","49","0","0"
"176","50","0","0"
"176","51","2.5","0.5"
"176","52","8","1.6"
"176","53","0","0"
"176","54","0","0"
"176","55","0","0"
"176","56","9","1.2"
"176","57","0","0"
"176","58","0","0"
"176","59","37.5","6"
"176","67","0","0"
"176","68","0","0"
"176","69","37.5","6"
"176","70","0","0"
"176","71","0","0"
"176","72","0","0"
"176","73","0","0"
"176","74","37.5","6"
"176","76","0","0"
"176","77","0","0"
"176","78","0","0"
"176","79","15","2"
"176","80","0","0"
"176","81","0","0"
"176","82","15","2"
"176","83","0","0"
"176","84","0","0"
"177","42","0","0"
"177","43","1","1"
"177","44","8","0.8"
"177","45","0","0"
"177","46","1","1"
"177","47","33","4.4"
"177","48","10.5","1.5"
"177","49","0","0"
"177","50","0","0"
"177","51","2.5","0.5"
"177","52","9.6","1.6"
"177","53","0","0"
"177","54","0","0"
"177","55","0.4","0.4"
"177","56","10.8","1.2"
"177","57","0","0"
"177","58","1.2","1.2"
"177","59","45","6"
"177","67","0","0"
"177","68","1.2","1.2"
"177","69","45","6"
"177","70","0","0"
"177","71","0","0"
"177","72","0","0"
"177","73","1.2","1.2"
"177","74","45","6"
"177","76","0","0"
"177","77","0","0"
"177","78","0","0"
"177","79","18","2"
"177","80","0","0"
"177","81","0.8","0.8"
"177","82","18","2"
"177","83","0","0"
"177","84","0","0"
"178","42","0","0"
"178","43","1","1"
"178","44","6.4","0.8"
"178","45","0","0"
"178","46","1","1"
"178","47","30.8","4.4"
"178","48","10.5","1.5"
"178","49","0","0"
"178","50","0","0"
"178","51","2.5","0.5"
"178","52","9.6","1.6"
"178","53","0","0"
"178","54","0","0"
"178","55","0.4","0.4"
"178","56","9.6","1.2"
"178","57","0","0"
"178","58","1.2","1.2"
"178","59","42","6"
"178","67","0","0"
"178","68","1.2","1.2"
"178","69","42","6"
"178","70","0","0"
"178","71","0","0"
"178","72","0","0"
"178","73","1.2","1.2"
"178","74","42","6"
"178","76","0","0"
"178","77","0","0"
"178","78","0","0"
"178","79","16","2"
"178","80","0","0"
"178","81","0.8","0.8"
"178","82","16","2"
"178","83","0","0"
"178","84","0","0"
"179","42","0","0"
"179","43","1","1"
"179","44","5.6","0.8"
"179","45","0","0"
"179","46","1","1"
"179","47","30.8","4.4"
"179","48","10.5","1.5"
"179","49","0","0"
"179","50","0","0"
"179","51","2.5","0.5"
"179","52","9.6","1.6"
"179","53","0","0"
"179","54","0","0"
"179","55","0.4","0.4"
"179","56","9.6","1.2"
"179","57","0","0"
"179","58","1.2","1.2"
"179","59","42","6"
"179","67","0","0"
"179","68","1.2","1.2"
"179","69","42","6"
"179","70","0","0"
"179","71","0","0"
"179","72","0","0"
"179","73","1.2","1.2"
"179","74","42","6"
"179","76","0","0"
"179","77","0","0"
"179","78","0","0"
"179","79","16","2"
"179","80","0","0"
"179","81","0.8","0.8"
"179","82","16","2"
"179","83","0","0"
"179","84","0","0"
"180","42","0","0"
"180","43","1","1"
"180","44","5.6","0.8"
"180","45","0","0"
"180","46","1","1"
"180","47","30.8","4.4"
"180","48","10.5","1.5"
"180","49","0","0"
"180","50","0","0"
"180","51","3","0.5"
"180","52","10.4","1.6"
"180","53","0","0"
"180","54","0","0"
